1303,10423
1303,10491
1303,10457
1303,10518
1303,10411
1303,10469
1303,10403
1303,10389
1303,10455
1303,10413
1303,10453
1303,10487
1303,10436
1303,10466
1303,10447
1303,10516
1303,10479
1304,10460
1304,10492
1304,10448
1304,10417
1304,10489
1304,10472
1304,10427
1304,10410
1304,10475
1304,10463
1304,10523
1304,10498
1304,10494
1304,10513
1304,10528
1304,10456
1304,10461
1304,10509
1304,10415
1304,10445
1304,10496
1305,10420
1305,10486
1305,10440
1305,10437
1305,10517
1305,10405
1305,10468
1305,10422
1305,10396
1305,10452
1305,10526
1305,10435
1305,10395
1305,10499
1305,10530
1305,10442
1305,10429
1305,10451
1305,10416
1305,10391
1305,10402
1306,10515
1306,10471
1306,10493
1306,10474
1306,10432
1306,10387
1306,10458
1306,10527
1306,10505
1306,10481
1306,10508
1306,10520
1306,10454
1306,10533
1306,10449
1306,10409
1306,10529
1306,10428
1306,10439
1306,10510
1306,10443
1306,10484
1307,10463
1307,10456
1307,10481
1307,10527
1307,10409
1307,10526
1307,10489
1307,10429
1307,10473
1307,10406
1307,10486
1307,10498
1307,10509
1307,10531
1307,10453
1307,10482
1307,10472
1307,10535
1307,10494
1307,10493
1307,10461
1308,10514
1308,10465
1308,10496
1308,10440
1308,10528
1308,10529
1308,10393
1308,10522
1308,10392
1308,10491
1308,10388
1308,10513
1308,10474
1308,10407
1308,10387
1308,10451
1308,10515
1308,10499
1308,10466
1308,10454
1309,10403
1309,10490
1309,10443
1309,10432
1309,10435
1309,10419
1309,10508
1309,10519
1309,10500
1309,10516
1309,10436
1309,10517
1309,10475
1309,10398
1309,10520
1309,10390
1309,10448
1309,10460
1309,10476
1309,10530
1309,10505
1309,10468
1310,10418
1310,10397
1310,10439
1310,10504
1310,10497
1310,10480
1310,10445
1310,10437
1310,10470
1310,10511
1310,10426
1310,10434
1310,10394
1310,10492
1310,10510
1310,10502
1310,10414
1310,10442
1310,10484
1310,10501
1310,10433
1310,10458
1311,10412
1311,10396
1311,10512
1311,10457
1311,10400
1311,10533
1311,10446
1311,10462
1311,10524
1311,10521
1311,10506
1311,10487
1311,10450
1311,10483
1311,10401
1311,10464
1311,10399
1311,10449
1311,10459
1311,10395
1312,10525
1312,10495
1312,10438
1312,10441
1312,10503
1312,10413
1312,10423
1312,10523
1312,10408
1312,10477
1312,10425
1312,10471
1312,10430
1312,10507
1312,10410
1312,10467
1312,10417
1312,10404
1312,10427
1312,10411
1312,10415
1312,10478
1313,10532
1313,10431
1313,10455
1313,10518
1313,10422
1313,10405
1313,10444
1313,10534
1313,10424
1313,10421
1313,10420
1313,10469
1313,10416
1313,10402
1313,10485
1313,10488
1313,10452
1313,10391
1313,10479
1313,10389
1307,10428
1313,10447
1314,10516
1314,10413
1314,10420
1314,10485
1314,10484
1314,10423
1314,10447
1314,10412
1314,10438
1314,10479
1314,10521
1314,10451
1314,10441
1314,10488
1314,10439
1314,10425
1314,10395
1314,10387
1314,10455
1314,10468
1314,10410
1314,10513
1314,10398
1315,10402
1315,10428
1315,10505
1315,10452
1315,10391
1315,10431
1315,10518
1315,10449
1315,10492
1315,10469
1315,10493
1315,10389
1315,10457
1315,10520
1315,10508
1315,10418
1315,10405
1315,10502
1315,10509
1315,10409
1316,10506
1316,10498
1316,10399
1316,10529
1316,10465
1316,10446
1316,10480
1316,10499
1316,10534
1316,10524
1316,10397
1316,10474
1316,10491
1316,10533
1316,10422
1316,10392
1316,10424
1316,10442
1316,10406
1317,10514
1317,10443
1317,10417
1317,10495
1317,10444
1317,10489
1317,10419
1317,10390
1317,10408
1317,10519
1317,10525
1317,10427
1317,10440
1317,10454
1317,10478
1317,10416
1317,10477
1317,10473
1317,10481
1317,10467
1317,10435
1318,10482
1318,10466
1318,10421
1318,10411
1318,10403
1318,10486
1318,10515
1318,10458
1318,10433
1318,10501
1318,10500
1318,10497
1318,10532
1318,10394
1318,10535
1318,10429
1318,10393
1318,10510
1318,10490
1318,10531
1318,10511
1318,10471
1318,10476
1319,10487
1319,10426
1319,10459
1319,10460
1319,10522
1319,10504
1319,10463
1319,10432
1319,10462
1319,10453
1319,10434
1319,10450
1319,10464
1319,10494
1319,10456
1319,10496
1319,10512
1319,10414
1319,10445
1320,10448
1320,10526
1320,10415
1320,10396
1320,10507
1320,10437
1320,10475
1320,10400
1320,10407
1320,10517
1320,10388
1320,10430
1320,10523
1320,10404
1320,10472
1320,10401
1315,10470
1320,10503
1315,10483
1320,10530
1315,10527
1320,10461
1314,10528
1320,10436
1321,10475
1321,10448
1321,10454
1321,10402
1321,10503
1321,10430
1321,10399
1321,10417
1321,10418
1321,10508
1321,10532
1321,10507
1321,10501
1322,10461
1322,10511
1322,10427
1322,10456
1322,10477
1322,10535
1322,10472
1322,10459
1322,10484
1322,10455
1322,10494
1322,10413
1322,10410
1322,10443
1322,10526
1322,10434
1322,10463
1322,10433
1322,10416
1323,10509
1323,10496
1323,10451
1323,10412
1323,10429
1323,10483
1323,10447
1323,10437
1323,10387
1323,10445
1323,10449
1323,10515
1323,10440
1323,10521
1323,10518
1323,10457
1323,10411
1323,10444
1323,10452
1323,10388
1323,10497
1324,10471
1324,10530
1324,10415
1324,10499
1324,10393
1324,10420
1324,10522
1324,10505
1324,10485
1324,10512
1324,10401
1324,10493
1324,10527
1324,10398
1324,10498
1324,10523
1325,10404
1325,10436
1325,10470
1325,10435
1325,10406
1325,10414
1325,10390
1325,10474
1325,10389
1325,10468
1325,10488
1325,10529
1325,10441
1325,10438
1325,10424
1325,10408
1325,10479
1325,10453
1325,10519
1325,10478
1325,10467
1325,10405
1325,10504
1325,10481
1325,10409
1326,10514
1326,10469
1326,10491
1326,10392
1326,10502
1326,10428
1326,10510
1326,10473
1326,10490
1326,10407
1326,10476
1326,10528
1326,10524
1326,10394
1326,10421
1326,10419
1326,10533
1326,10431
1326,10492
1326,10482
1326,10439
1326,10506
1326,10466
1327,10464
1327,10531
1327,10450
1327,10425
1327,10480
1327,10495
1327,10462
1327,10442
1327,10489
1327,10395
1321,10391
1327,10446
1321,10396
1327,10426
1321,10400
1327,10397
1322,10422
1327,10487
1321,10432
1327,10525
1321,10458
1327,10403
1322,10460
1327,10423
1322,10500
1327,10516
1324,10517
1327,10513
1324,10520
1327,10465
1322,10534
1327,10486
1328,10486
1328,10458
1328,10438
1328,10516
1328,10533
1328,10468
1328,10415
1328,10485
1328,10390
1328,10439
1328,10437
1328,10523
1328,10480
1328,10501
1328,10510
1328,10479
1328,10448
1328,10519
1328,10530
1328,10404
1329,10472
1329,10481
1329,10526
1329,10453
1329,10456
1329,10430
1329,10428
1329,10420
1329,10423
1329,10402
1329,10507
1329,10414
1329,10421
1329,10494
1329,10464
1329,10470
1329,10417
1329,10389
1329,10495
1329,10409
1329,10434
1329,10393
1329,10487
1329,10394
1330,10503
1330,10422
1330,10488
1330,10465
1330,10461
1330,10528
1330,10531
1330,10451
1330,10475
1330,10405
1330,10441
1330,10482
1330,10490
1330,10513
1330,10425
1330,10506
1330,10391
1330,10395
1330,10509
1330,10429
1330,10534
1331,10398
1331,10413
1331,10508
1331,10418
1331,10447
1331,10455
1331,10469
1331,10518
1331,10416
1331,10520
1331,10444
1331,10431
1331,10442
1331,10426
1331,10527
1331,10484
1331,10522
1331,10505
1331,10517
1331,10454
1331,10387
1331,10440
1331,10525
1332,10500
1332,10406
1332,10521
1332,10483
1332,10433
1332,10474
1332,10529
1332,10498
1332,10412
1332,10535
1332,10497
1332,10388
1332,10446
1332,10489
1332,10436
1332,10515
1332,10424
1332,10449
1332,10443
1332,10397
1332,10403
1332,10493
1328,10396
1332,10401
1328,10400
1332,10532
1330,10407
1332,10399
1333,10435
1333,10524
1333,10496
1333,10502
1333,10410
1333,10408
1333,10459
1333,10504
1333,10478
1333,10511
1333,10427
1333,10445
1333,10491
1333,10499
1333,10473
1333,10457
1333,10476
1328,10432
1333,10512
1328,10450
1333,10467
1331,10452
1333,10477
1330,10460
1333,10392
1330,10462
1333,10463
1329,10466
1333,10492
1328,10471
1333,10411
1331,10514
1333,10419
1334,10554
1334,10634
1334,10694
1334,10698
1334,10575
1334,10652
1334,10659
1334,10684
1334,10681
1334,10578
1334,10679
1334,10577
1334,10674
1334,10595
1334,10556
1334,10562
1334,10689
1334,10565
1334,10569
1334,10630
1334,10644
1334,10668
1334,10641
1335,10665
1335,10693
1335,10626
1335,10540
1335,10620
1335,10656
1335,10651
1335,10551
1335,10705
1335,10579
1335,10536
1335,10616
1335,10664
1335,10692
1335,10645
1335,10594
1335,10667
1335,10545
1335,10570
1335,10662
1335,10573
1335,10585
1335,10661
1335,10633
1335,10559
1336,10574
1336,10690
1336,10597
1336,10593
1336,10632
1336,10700
1336,10586
1336,10560
1336,10555
1336,10677
1336,10654
1336,10546
1336,10603
1336,10648
1336,10675
1336,10638
1336,10671
1336,10547
1336,10558
1336,10610
1336,10582
1336,10613
1336,10624
1336,10552
1336,10691
1337,10590
1337,10703
1337,10629
1337,10553
1337,10685
1337,10543
1337,10707
1337,10680
1337,10696
1337,10678
1337,10657
1337,10635
1337,10567
1337,10601
1337,10612
1337,10537
1337,10646
1337,10676
1337,10588
1337,10686
1337,10566
1337,10606
1337,10621
1337,10660
1337,10666
1338,10631
1338,10600
1338,10604
1338,10670
1338,10688
1338,10627
1338,10706
1338,10622
1338,10655
1338,10617
1338,10611
1338,10596
1338,10682
1338,10548
1338,10669
1338,10687
1338,10607
1338,10598
1338,10649
1338,10701
1338,10647
1338,10550
1338,10683
1338,10623
1338,10591
1339,10614
1339,10609
1339,10592
1339,10650
1339,10549
1339,10702
1339,10699
1339,10580
1339,10572
1339,10637
1339,10639
1339,10583
1339,10584
1339,10602
1339,10619
1339,10658
1339,10542
1339,10589
1339,10642
1339,10697
1339,10625
1339,10563
1339,10653
1339,10618
1339,10557
1340,10576
1340,10643
1340,10587
1340,10615
1340,10599
1340,10708
1340,10544
1340,10695
1340,10673
1340,10608
1340,10538
1340,10541
1340,10561
1340,10568
1340,10663
1340,10605
1340,10564
1340,10640
1340,10704
1340,10571
1340,10581
1340,10628
1340,10539
1340,10672
1340,10636
1341,10561
1341,10571
1341,10609
1341,10572
1341,10607
1341,10553
1341,10625
1341,10566
1341,10606
1341,10545
1341,10599
1341,10608
1341,10592
1341,10631
1341,10707
1341,10548
1341,10667
1341,10696
1341,10536
1341,10676
1341,10537
1341,10662
1341,10629
1341,10632
1342,10708
1342,10564
1342,10586
1342,10554
1342,10539
1342,10598
1342,10612
1342,10618
1342,10547
1342,10541
1342,10635
1342,10610
1342,10677
1342,10568
1342,10683
1342,10546
1342,10630
1342,10577
1342,10688
1342,10673
1342,10556
1342,10543
1342,10660
1342,10706
1342,10703
1343,10605
1343,10655
1343,10649
1343,10565
1343,10646
1343,10684
1343,10698
1343,10664
1343,10697
1343,10601
1343,10567
1343,10563
1343,10670
1343,10663
1343,10540
1343,10628
1343,10619
1343,10678
1343,10596
1343,10633
1343,10653
1343,10640
1343,10681
1343,10701
1343,10569
1344,10560
1344,10622
1344,10626
1344,10558
1344,10574
1344,10576
1344,10542
1344,10575
1344,10603
1344,10615
1344,10679
1344,10695
1344,10602
1344,10624
1344,10617
1344,10620
1344,10687
1344,10672
1344,10583
1344,10585
1344,10589
1344,10550
1344,10552
1344,10544
1344,10584
1345,10668
1345,10648
1345,10675
1345,10614
1345,10674
1345,10639
1345,10691
1345,10643
1345,10582
1345,10588
1345,10579
1345,10551
1345,10555
1345,10702
1345,10641
1345,10680
1345,10559
1345,10671
1345,10705
1345,10666
1345,10616
1345,10694
1345,10593
1345,10595
1346,10686
1346,10644
1346,10562
1346,10597
1346,10651
1346,10638
1346,10645
1346,10657
1346,10594
1346,10587
1346,10656
1346,10692
1346,10659
1346,10693
1346,10578
1346,10682
1346,10669
1346,10636
1346,10570
1346,10581
1346,10704
1346,10689
1346,10634
1346,10654
1347,10573
1347,10613
1347,10637
1347,10621
1347,10652
1347,10665
1347,10642
1347,10699
1347,10549
1347,10611
1347,10623
1347,10661
1347,10700
1347,10647
1347,10580
1347,10557
1347,10591
1347,10685
1347,10627
1347,10650
1347,10600
1347,10658
1347,10604
1347,10590
1341,10538
1347,10690
1348,10699
1348,10611
1348,10702
1348,10564
1348,10584
1348,10648
1348,10552
1348,10628
1348,10666
1348,10680
1348,10622
1348,10673
1348,10672
1348,10700
1348,10563
1348,10613
1348,10705
1348,10645
1349,10600
1349,10647
1349,10669
1349,10681
1349,10643
1349,10553
1349,10658
1349,10638
1349,10607
1349,10561
1349,10697
1349,10653
1349,10668
1349,10578
1349,10589
1349,10682
1349,10654
1349,10538
1349,10655
1349,10650
1349,10595
1349,10609
1349,10687
1350,10575
1350,10696
1350,10594
1350,10642
1350,10641
1350,10679
1350,10539
1350,10602
1350,10652
1350,10620
1350,10667
1350,10580
1350,10572
1350,10614
1350,10583
1350,10548
1350,10615
1350,10536
1350,10598
1350,10571
1350,10587
1350,10636
1350,10599
1350,10585
1351,10664
1351,10684
1351,10593
1351,10547
1351,10670
1351,10610
1351,10545
1351,10688
1351,10551
1351,10677
1351,10675
1351,10586
1351,10577
1351,10557
1351,10656
1351,10665
1351,10579
1351,10592
1351,10630
1351,10604
1351,10663
1351,10605
1351,10568
1351,10674
1351,10662
1352,10618
1352,10601
1352,10556
1352,10567
1352,10676
1352,10625
1352,10581
1352,10661
1352,10633
1352,10685
1352,10541
1352,10632
1352,10689
1352,10590
1352,10698
1352,10566
1352,10703
1352,10537
1352,10606
1352,10640
1352,10707
1352,10646
1352,10626
1352,10624
1352,10540
1353,10683
1353,10550
1353,10708
1353,10588
1353,10558
1353,10617
1353,10690
1353,10582
1353,10554
1353,10569
1353,10635
1353,10627
1353,10701
1353,10694
1353,10559
1353,10629
1353,10621
1353,10591
1353,10623
1353,10616
1353,10612
1353,10649
1353,10546
1353,10671
1353,10565
1354,10597
1354,10657
1354,10634
1354,10639
1354,10560
1354,10543
1354,10692
1354,10570
1354,10651
1354,10693
1354,10644
1354,10678
1354,10619
1354,10659
1354,10706
1354,10562
1354,10631
1348,10544
1354,10603
1348,10549
1354,10660
1348,10573
1354,10555
1348,10576
1354,10596
1349,10608
1354,10542
1348,10637
1354,10691
1348,10695
1354,10686
1348,10704
1354,10574
1355,10640
1355,10643
1355,10570
1355,10692
1355,10639
1355,10669
1355,10626
1355,10620
1355,10567
1355,10670
1355,10559
1355,10612
1355,10598
1355,10616
1355,10663
1355,10546
1355,10617
1356,10704
1356,10611
1356,10575
1356,10602
1356,10544
1356,10696
1356,10604
1356,10542
1356,10587
1356,10634
1356,10679
1356,10593
1356,10629
1356,10674
1356,10689
1356,10596
1356,10597
1356,10584
1356,10565
1356,10557
1356,10701
1356,10572
1356,10671
1356,10700
1357,10627
1357,10564
1357,10568
1357,10662
1357,10668
1357,10607
1357,10578
1357,10682
1357,10702
1357,10687
1357,10660
1357,10541
1357,10665
1357,10562
1357,10666
1357,10543
1357,10661
1357,10590
1357,10573
1357,10545
1357,10685
1357,10608
1358,10644
1358,10594
1358,10637
1358,10641
1358,10648
1358,10699
1358,10652
1358,10647
1358,10614
1358,10697
1358,10693
1358,10694
1358,10582
1358,10658
1358,10667
1358,10642
1358,10600
1358,10618
1358,10619
1358,10555
1358,10698
1358,10650
1358,10540
1358,10595
1358,10571
1359,10638
1359,10553
1359,10536
1359,10673
1359,10677
1359,10630
1359,10599
1359,10621
1359,10603
1359,10563
1359,10558
1359,10609
1359,10672
1359,10686
1359,10653
1359,10605
1359,10569
1359,10561
1359,10592
1359,10690
1359,10708
1359,10577
1359,10549
1359,10628
1359,10651
1360,10622
1360,10586
1360,10632
1360,10678
1360,10556
1360,10576
1360,10539
1360,10560
1360,10664
1360,10703
1360,10675
1360,10601
1360,10631
1360,10705
1360,10680
1360,10552
1360,10646
1360,10548
1360,10681
1360,10707
1360,10633
1360,10691
1360,10615
1360,10695
1360,10613
1361,10606
1361,10688
1361,10683
1361,10635
1361,10566
1361,10610
1361,10537
1361,10547
1361,10550
1361,10655
1361,10583
1361,10645
1361,10554
1361,10676
1361,10625
1357,10538
1361,10579
1355,10574
1361,10551
1355,10580
1361,10585
1355,10581
1361,10589
1355,10591
1361,10588
1355,10623
1361,10656
1355,10636
1361,10649
1355,10657
1361,10654
1356,10659
1361,10684
1355,10706
1361,10624
1362,10642
1362,10649
1362,10587
1362,10550
1362,10542
1362,10585
1362,10635
1362,10539
1362,10693
1362,10688
1362,10683
1362,10603
1362,10638
1362,10541
1362,10654
1362,10560
1362,10633
1362,10691
1362,10655
1362,10624
1363,10571
1363,10676
1363,10685
1363,10639
1363,10569
1363,10663
1363,10695
1363,10652
1363,10678
1363,10615
1363,10563
1363,10694
1363,10684
1363,10686
1363,10640
1363,10707
1363,10606
1363,10641
1363,10555
1363,10627
1363,10621
1363,10588
1363,10574
1364,10623
1364,10704
1364,10657
1364,10659
1364,10604
1364,10708
1364,10556
1364,10579
1364,10557
1364,10706
1364,10699
1364,10625
1364,10626
1364,10689
1364,10629
1364,10561
1364,10634
1364,10589
1364,10600
1364,10692
1364,10616
1364,10644
1364,10645
1364,10570
1364,10584
1365,10546
1365,10573
1365,10673
1365,10661
1365,10565
1365,10572
1365,10705
1365,10538
1365,10609
1365,10643
1365,10598
1365,10564
1365,10562
1365,10613
1365,10611
1365,10549
1365,10548
1365,10578
1365,10636
1365,10690
1365,10591
1365,10628
1365,10702
1365,10700
1366,10545
1366,10552
1366,10575
1366,10544
1366,10576
1366,10697
1366,10608
1366,10662
1366,10679
1366,10658
1366,10583
1366,10656
1366,10580
1366,10594
1366,10667
1366,10637
1366,10612
1366,10568
1366,10681
1366,10547
1366,10696
1366,10610
1366,10602
1366,10554
1366,10619
1367,10577
1367,10551
1367,10660
1367,10540
1367,10665
1367,10593
1367,10630
1367,10567
1367,10648
1367,10536
1367,10599
1367,10670
1367,10698
1367,10647
1367,10668
1367,10596
1367,10566
1367,10605
1367,10590
1367,10672
1367,10537
1367,10607
1367,10674
1367,10595
1367,10677
1368,10559
1368,10653
1368,10586
1368,10618
1368,10632
1368,10664
1368,10582
1368,10680
1368,10558
1368,10669
1368,10553
1368,10666
1368,10614
1368,10592
1368,10703
1368,10620
1368,10646
1368,10675
1368,10682
1362,10543
1368,10671
1363,10581
1368,10617
1362,10597
1368,10701
1363,10631
1368,10622
1362,10650
1368,10687
1362,10651
1368,10601
1369,10615
1369,10701
1369,10686
1369,10682
1369,10589
1369,10601
1369,10661
1369,10555
1369,10664
1369,10619
1369,10596
1369,10646
1369,10658
1369,10610
1369,10590
1369,10656
1370,10580
1370,10562
1370,10690
1370,10617
1370,10566
1370,10680
1370,10605
1370,10649
1370,10592
1370,10599
1370,10623
1370,10537
1370,10583
1371,10549
1371,10544
1371,10669
1371,10553
1371,10639
1371,10542
1371,10606
1371,10591
1371,10581
1371,10643
1371,10551
1371,10618
1371,10703
1371,10650
1371,10693
1371,10635
1371,10622
1371,10673
1371,10676
1371,10637
1372,10708
1372,10689
1372,10671
1372,10645
1372,10668
1372,10638
1372,10616
1372,10563
1372,10625
1372,10539
1372,10640
1372,10655
1372,10683
1372,10704
1372,10631
1372,10659
1372,10653
1372,10554
1372,10627
1372,10559
1372,10536
1372,10654
1372,10691
1372,10634
1372,10632
1372,10633
1373,10642
1373,10699
1373,10585
1373,10587
1373,10573
1373,10700
1373,10543
1373,10692
1373,10560
1373,10665
1373,10613
1373,10597
1373,10571
1373,10660
1373,10586
1373,10695
1373,10636
1373,10684
1373,10564
1373,10538
1373,10663
1374,10575
1374,10604
1374,10568
1374,10679
1374,10541
1374,10598
1374,10685
1374,10696
1374,10561
1374,10706
1374,10662
1374,10652
1374,10641
1374,10626
1374,10603
1374,10667
1374,10688
1374,10611
1374,10547
1374,10687
1374,10545
1374,10574
1374,10666
1374,10579
1373,10546
1374,10620
1374,10628
1370,10550
1374,10624
1372,10556
1374,10608
1369,10557
1374,10600
1375,10567
1375,10577
1375,10629
1375,10584
1375,10697
1375,10694
1375,10702
1375,10648
1375,10677
1375,10594
1375,10681
1375,10607
1375,10698
1375,10593
1375,10707
1375,10595
1369,10558
1375,10540
1372,10570
1375,10569
1370,10576
1375,10552
1369,10582
1375,10602
1371,10588
1375,10609
1370,10614
1375,10670
1371,10621
1375,10630
1373,10644
1375,10578
1371,10647
1375,10674
1371,10651
1375,10705
1373,10657
1375,10572
1371,10672
1375,10612
1370,10675
1375,10548
1373,10678
1375,10565
1376,10894
1376,10857
1376,10744
1376,10873
1376,10890
1376,10879
1376,10888
1376,10880
1376,10895
1376,10779
1376,10856
1376,10829
1376,10868
1376,10772
1376,10721
1376,10728
1376,10818
1376,10716
1376,10861
1376,10834
1376,10770
1376,10769
1376,10827
1376,10777
1376,10891
1376,10823
1376,10887
1376,10712
1376,10814
1377,10782
1377,10898
1377,10751
1377,10753
1377,10870
1377,10813
1377,10738
1377,10717
1377,10740
1377,10742
1377,10875
1377,10739
1377,10822
1377,10722
1377,10718
1377,10799
1377,10790
1377,10795
1377,10858
1377,10792
1377,10774
1377,10848
1377,10850
1377,10872
1377,10864
1378,10876
1378,10763
1378,10726
1378,10847
1378,10719
1378,10731
1378,10764
1378,10762
1378,10756
1378,10830
1378,10820
1378,10732
1378,10882
1378,10809
1378,10766
1378,10819
1378,10761
1378,10825
1378,10866
1378,10786
1378,10852
1378,10828
1378,10743
1378,10789
1378,10840
1378,10807
1378,10881
1379,10784
1379,10839
1379,10730
1379,10837
1379,10842
1379,10800
1379,10824
1379,10865
1379,10843
1379,10785
1379,10797
1379,10884
1379,10767
1379,10760
1379,10747
1379,10845
1379,10883
1379,10798
1379,10749
1379,10733
1379,10815
1379,10748
1379,10851
1379,10723
1379,10745
1379,10878
1379,10862
1380,10771
1380,10778
1380,10869
1380,10804
1380,10793
1380,10836
1380,10796
1380,10714
1380,10720
1380,10859
1380,10805
1380,10803
1380,10806
1380,10816
1380,10849
1380,10831
1380,10734
1380,10710
1380,10877
1380,10788
1380,10871
1380,10758
1380,10729
1380,10715
1380,10832
1380,10846
1380,10893
1380,10768
1381,10855
1381,10754
1381,10765
1381,10755
1381,10735
1381,10711
1381,10854
1381,10750
1381,10752
1381,10867
1381,10781
1381,10794
1381,10889
1381,10727
1381,10802
1381,10757
1381,10863
1381,10741
1381,10736
1381,10776
1381,10838
1381,10713
1381,10874
1381,10826
1381,10835
1381,10897
1381,10773
1381,10775
1381,10759
1382,10896
1382,10841
1382,10780
1382,10886
1382,10860
1382,10810
1382,10808
1382,10791
1382,10709
1382,10821
1382,10725
1382,10811
1382,10833
1382,10844
1382,10853
1382,10787
1382,10892
1382,10746
1382,10724
1382,10737
1382,10812
1382,10801
1382,10885
1382,10783
1382,10817
1383,10789
1383,10763
1383,10793
1383,10846
1383,10815
1383,10732
1383,10734
1383,10898
1383,10773
1383,10851
1383,10802
1383,10736
1383,10781
1383,10725
1383,10845
1383,10836
1383,10729
1383,10790
1383,10778
1383,10800
1383,10897
1383,10741
1384,10880
1384,10787
1384,10765
1384,10798
1384,10764
1384,10713
1384,10766
1384,10827
1384,10791
1384,10709
1384,10884
1384,10877
1384,10783
1384,10757
1384,10861
1384,10820
1384,10811
1384,10730
1384,10879
1384,10873
1384,10888
1384,10817
1384,10749
1384,10777
1384,10838
1384,10762
1384,10803
1385,10849
1385,10782
1385,10875
1385,10855
1385,10894
1385,10776
1385,10835
1385,10797
1385,10824
1385,10862
1385,10724
1385,10770
1385,10715
1385,10723
1385,10712
1385,10810
1385,10863
1385,10860
1385,10871
1385,10837
1385,10716
1385,10839
1385,10834
1385,10788
1385,10717
1385,10759
1386,10868
1386,10722
1386,10799
1386,10853
1386,10829
1386,10805
1386,10726
1386,10738
1386,10812
1386,10742
1386,10796
1386,10728
1386,10744
1386,10831
1386,10794
1386,10779
1386,10804
1386,10885
1386,10792
1386,10841
1386,10890
1386,10823
1386,10826
1386,10751
1386,10881
1386,10886
1386,10752
1386,10864
1386,10731
1386,10870
1387,10746
1387,10733
1387,10848
1387,10865
1387,10711
1387,10889
1387,10854
1387,10745
1387,10883
1387,10833
1387,10842
1387,10801
1387,10818
1387,10843
1387,10756
1387,10795
1387,10767
1387,10747
1387,10719
1387,10753
1387,10750
1387,10786
1387,10748
1387,10814
1387,10819
1388,10737
1388,10847
1388,10891
1388,10830
1388,10806
1388,10784
1388,10771
1388,10887
1388,10743
1388,10718
1388,10892
1388,10710
1388,10857
1388,10740
1388,10808
1388,10850
1388,10809
1388,10878
1388,10866
1388,10813
1388,10761
1388,10825
1388,10832
1388,10821
1388,10852
1388,10828
1388,10844
1388,10895
1388,10859
1388,10772
1389,10768
1389,10840
1389,10760
1389,10754
1389,10785
1389,10755
1389,10869
1389,10856
1389,10714
1389,10739
1389,10867
1389,10774
1389,10816
1389,10758
1389,10735
1389,10769
1389,10721
1389,10882
1389,10807
1389,10893
1389,10858
1389,10872
1389,10720
1389,10874
1389,10876
1389,10727
1383,10780
1389,10775
1383,10896
1389,10822
1390,10822
1390,10711
1390,10759
1390,10754
1390,10841
1390,10811
1390,10808
1390,10713
1390,10844
1390,10882
1390,10756
1390,10884
1390,10799
1390,10730
1390,10824
1390,10803
1390,10862
1390,10731
1390,10835
1390,10733
1390,10775
